# Weather station Nizhny Novgorod (airport), Russia, WMO_ID=27553,selection from 01.01.2021 till 31.12.2021, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27553&lang=en
#
"Local time in Nizhny Novgorod (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"18.01.2021 03:00";"-28.5";"756.4";"764.7";"";"78";"Calm, no wind";"0";"";"";"20–30%.";"Diamond dust (with or without fog). ";"Snow and/or other types of solid precipitation";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"5.0";"-31.2";"";"";"";"";"";"";
"18.01.2021 00:00";"-27.1";"755.9";"764.1";"";"79";"Calm, no wind";"0";"";"";"20–30%.";"Diamond dust (with or without fog). ";"Snow and/or other types of solid precipitation";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.7";"-29.7";"";"";"";"";"";"";
"17.01.2021 21:00";"-26.9";"755.1";"763.3";"";"79";"Wind blowing from the south";"1";"1";"2";"40%.";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"-29.5";"";"";"";"";"";"";
"17.01.2021 18:00";"-23.5";"753.9";"762.0";"";"82";"Wind blowing from the north-west";"2";"2";"4";"40%.";" ";"";"";"";"-16.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-25.7";"Trace of precipitation";"12";"";"";"";"";
"17.01.2021 15:00";"-18.6";"752.2";"760.1";"";"75";"Wind blowing from the west-northwest";"3";"4";"6";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-21.9";"";"";"";"";"";"";
"17.01.2021 12:00";"-18.7";"750.5";"758.4";"";"75";"Wind blowing from the north-west";"4";"6";"8";"40%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-22.1";"";"";"";"";"";"";
"17.01.2021 09:00";"-18.8";"748.4";"756.3";"";"75";"Wind blowing from the north-northwest";"6";"8";"9";"100%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-18.9";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-22.1";"";"";"";"";"";"";
"17.01.2021 06:00";"-16.7";"746.0";"753.8";"";"83";"Wind blowing from the west-northwest";"4";"5";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-16.7";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-19.0";"3.0";"12";"";"";"";"";
"17.01.2021 03:00";"-15.4";"744.7";"752.4";"";"82";"Wind blowing from the north-west";"4";"8";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"5.0";"-17.8";"";"";"";"";"";"";
"17.01.2021 00:00";"-13.5";"743.3";"751.0";"";"84";"Wind blowing from the west-northwest";"3";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"7.0";"-15.6";"";"";"";"";"";"";
"16.01.2021 21:00";"-13.8";"742.2";"749.9";"";"89";"Wind blowing from the west";"2";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-15.3";"";"";"";"";"";"";
"16.01.2021 18:00";"-12.0";"741.5";"749.1";"";"88";"Wind blowing from the north-west";"3";"3";"5";"90  or more, but not 100%";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-10.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"200-300";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"3.5";"-13.6";"7.0";"12";"";"";"";"";
"16.01.2021 15:00";"-10.7";"740.7";"748.3";"";"83";"Wind blowing from the north";"4";"5";"6";"Sky obscured by fog and/or other meteorological phenomena.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"7.0";"-13.0";"";"";"";"";"";"";
"16.01.2021 12:00";"-10.7";"741.0";"748.6";"";"87";"Wind blowing from the north";"4";"5";"8";"Sky obscured by fog and/or other meteorological phenomena.";"Continuous fall of snowflakes, heavy at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"0.9";"-12.4";"";"";"";"";"";"";
"16.01.2021 09:00";"-10.7";"741.9";"749.5";"";"88";"Wind blowing from the north";"4";"5";"8";"Sky obscured by fog and/or other meteorological phenomena.";"Continuous fall of snowflakes, heavy at time of observation.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-10.7";"";"";"";"";"";"";"0.8";"-12.3";"";"";"";"";"";"";
"16.01.2021 06:00";"-10.0";"743.5";"751.1";"";"88";"Wind blowing from the north";"4";"6";"8";"Sky obscured by fog and/or other meteorological phenomena.";"Continuous fall of snowflakes, heavy at time of observation.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-10.0";"";"";"";"";"";"";"0.6";"-11.6";"1.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"27.0";
"16.01.2021 03:00";"-9.3";"745.8";"753.4";"";"86";"Wind blowing from the north-northeast";"5";"8";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"9.0";"-11.2";"";"";"";"";"";"";
"16.01.2021 00:00";"-9.1";"748.2";"755.8";"";"91";"Wind blowing from the north";"3";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"5.0";"-10.3";"";"";"";"";"";"";
"15.01.2021 21:00";"-8.6";"749.0";"756.6";"";"89";"Wind blowing from the north-east";"4";"6";"6";"100%.";"State of sky on the whole unchanged.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-10.1";"";"";"";"";"";"";
"15.01.2021 18:00";"-8.0";"750.7";"758.3";"";"90";"variable wind direction";"1";"2";"4";"100%.";"Snow not falling as shower(s).  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-7.5";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-9.3";"0.4";"12";"";"";"";"";
"15.01.2021 15:00";"-7.7";"750.8";"758.4";"";"91";"Wind blowing from the north-northeast";"1";"1";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Drizzle.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"5.0";"-9.0";"";"";"";"";"";"";
"15.01.2021 12:00";"-7.9";"750.6";"758.2";"";"93";"Wind blowing from the south-east";"1";"2";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Drizzle.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"7.0";"-8.8";"";"";"";"";"";"";
"15.01.2021 09:00";"-8.8";"749.8";"757.4";"";"93";"Wind blowing from the south";"2";"3";"5";"100%.";"Drizzle, freezing, slight.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"9.0";"-9.7";"";"";"";"";"";"";
"15.01.2021 06:00";"-9.7";"748.8";"756.4";"";"93";"Wind blowing from the east-southeast";"2";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Rain.";"-10.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"9.0";"-10.7";"0.5";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"22.0";
"15.01.2021 03:00";"-10.1";"748.9";"756.5";"";"92";"Wind blowing from the south-east";"3";"4";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 2 mm.";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"5.0";"-11.1";"";"";"";"";"";"";
"15.01.2021 00:00";"-10.0";"748.8";"756.4";"";"92";"Wind blowing from the east-southeast";"3";"5";"";"100%.";"Continuous fall of snowflakes, slight at time of observation.  Diameter of glaze deposit is 1 mm.";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"4.5";"-11.0";"";"";"";"";"";"";
"14.01.2021 21:00";"-10.0";"749.4";"757.0";"";"88";"Wind blowing from the south-east";"4";"6";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"5.0";"-11.7";"";"";"";"";"";"";
"14.01.2021 18:00";"-9.9";"749.7";"757.3";"";"80";"Wind blowing from the east-southeast";"5";"7";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-9.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-12.8";"4.0";"12";"";"";"";"";
"14.01.2021 15:00";"-11.5";"750.0";"757.7";"";"81";"Wind blowing from the east";"4";"6";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"4.9";"-14.2";"";"";"";"";"";"";
"14.01.2021 12:00";"-14.1";"751.3";"759.1";"";"78";"Wind blowing from the east";"4";"7";"10";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"9.0";"-17.2";"";"";"";"";"";"";
"14.01.2021 09:00";"-16.9";"752.8";"760.7";"";"78";"Wind blowing from the east";"5";"8";"11";"100%.";"Snow shower(s), moderate or heavy. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"2.0";"-19.8";"";"";"";"";"";"";
"14.01.2021 06:00";"-18.4";"755.5";"763.4";"";"79";"Wind blowing from the east";"4";"8";"9";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-22.4";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"1.7";"-21.1";"2.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"24.0";
"14.01.2021 03:00";"-19.4";"758.9";"766.9";"";"77";"Wind blowing from the east";"4";"9";"9";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"2.8";"-22.4";"";"";"";"";"";"";
"14.01.2021 00:00";"-20.6";"761.6";"769.7";"";"74";"Wind blowing from the east";"4";"7";"8";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-24.0";"";"";"";"";"";"";
"13.01.2021 21:00";"-21.4";"763.2";"771.3";"";"78";"Wind blowing from the east";"4";"6";"7";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-24.3";"";"";"";"";"";"";
"13.01.2021 18:00";"-22.0";"763.9";"772.0";"";"80";"Wind blowing from the east";"3";"";"6";"100%.";" ";"";"";"";"-20.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-24.5";"0.5";"12";"";"";"";"";
"13.01.2021 15:00";"-21.5";"764.2";"772.3";"";"81";"Wind blowing from the east";"3";"4";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-23.9";"";"";"";"";"";"";
"13.01.2021 12:00";"-21.3";"764.7";"772.8";"";"81";"Wind blowing from the east-southeast";"3";"4";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"9.0";"-23.7";"";"";"";"";"";"";
"13.01.2021 09:00";"-24.0";"764.4";"772.6";"";"79";"Wind blowing from the south-east";"2";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"4.0";"-26.6";"";"";"";"";"";"";
"13.01.2021 06:00";"-31.1";"763.8";"772.3";"";"76";"variable wind direction";"1";"1";"2";"60%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-32.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-34.0";"Trace of precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"24.0";
"13.01.2021 03:00";"-31.2";"763.8";"772.3";"";"75";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-34.1";"";"";"";"";"";"";
"13.01.2021 00:00";"-30.2";"763.1";"771.5";"";"76";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-33.0";"";"";"";"";"";"";
"12.01.2021 21:00";"-28.3";"761.9";"770.2";"";"78";"Wind blowing from the west";"1";"";"1";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-31.0";"";"";"";"";"";"";
"12.01.2021 18:00";"-25.6";"761.4";"769.6";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"-18.0";"";"";"";"";"";"10.0";"-28.1";"";"";"";"";"";"";
"12.01.2021 15:00";"-20.2";"760.5";"768.6";"";"82";"Wind blowing from the west";"1";"2";"2";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-22.5";"";"";"";"";"";"";
"12.01.2021 12:00";"-21.0";"760.0";"768.1";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-23.4";"";"";"";"";"";"";
"12.01.2021 09:00";"-27.0";"759.5";"767.8";"";"79";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"-27.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-29.6";"";"";"";"";"";"";
"12.01.2021 06:00";"-26.5";"758.7";"766.9";"";"79";"Wind blowing from the west";"1";"2";"2";"40%.";" ";"";"";"-26.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-29.0";"Trace of precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"24.0";
"12.01.2021 03:00";"-22.8";"758.5";"766.6";"";"82";"Calm, no wind";"0";"";"";"60%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-25.0";"";"";"";"";"";"";
"12.01.2021 00:00";"-18.6";"758.3";"766.3";"";"85";"Wind blowing from the north-northwest";"1";"2";"3";"70 – 80%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-20.5";"";"";"";"";"";"";
"11.01.2021 21:00";"-16.8";"758.4";"766.3";"";"83";"Wind blowing from the north-northeast";"2";"";"5";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.9";"-19.0";"";"";"";"";"";"";
"11.01.2021 18:00";"-19.3";"758.3";"766.3";"";"84";"Wind blowing from the north";"2";"3";"3";"40%.";" ";"";"";"";"-9.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-21.3";"0.5";"12";"";"";"";"";
"11.01.2021 15:00";"-14.7";"757.5";"765.4";"";"79";"Wind blowing from the north";"3";"3";"4";"70 – 80%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-17.5";"";"";"";"";"";"";
"11.01.2021 12:00";"-13.6";"757.8";"765.6";"";"78";"Wind blowing from the north";"3";"4";"6";"90  or more, but not 100%";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"300-600";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"5.0";"-16.6";"";"";"";"";"";"";
"11.01.2021 09:00";"-12.2";"757.1";"764.9";"";"87";"Wind blowing from the north-northeast";"4";"6";"6";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-12.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"1.6";"-14.0";"";"";"";"";"";"";
"11.01.2021 06:00";"-9.8";"755.9";"763.6";"";"88";"Wind blowing from the east";"2";"3";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-10.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"2.4";"-11.5";"1.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"23.0";
"11.01.2021 03:00";"-8.5";"755.1";"762.7";"";"91";"Wind blowing from the north";"2";"2";"4";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"2.0";"-9.7";"";"";"";"";"";"";
"11.01.2021 00:00";"-9.0";"754.6";"762.3";"";"91";"Wind blowing from the north";"3";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"7.0";"-10.2";"";"";"";"";"";"";
"10.01.2021 21:00";"-9.7";"753.5";"761.2";"";"91";"Wind blowing from the north-northwest";"2";"3";"9";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-10.9";"";"";"";"";"";"";
"10.01.2021 18:00";"-6.0";"752.3";"759.8";"";"85";"Wind blowing from the north";"4";"5";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-5.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-8.2";"2.0";"12";"";"";"";"";
"10.01.2021 15:00";"-5.5";"751.2";"758.7";"";"82";"Wind blowing from the north";"4";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-8.1";"";"";"";"";"";"";
"10.01.2021 12:00";"-5.3";"750.4";"757.9";"";"85";"Wind blowing from the north-northeast";"5";"6";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"-7.4";"";"";"";"";"";"";
"10.01.2021 09:00";"-5.5";"749.9";"757.4";"";"90";"Wind blowing from the north";"3";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"6.0";"-6.9";"";"";"";"";"";"";
"10.01.2021 06:00";"-5.7";"749.7";"757.2";"";"92";"Wind blowing from the north-northeast";"3";"4";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-6.1";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"2.6";"-6.8";"3.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"19.0";
